Image,PixelCount,MeanTb,MinTb,MedianTb,CenterX,CenterY,MinRadius,MaxRadius,MeanRadius,CloudTopHeight
dummy_image_2.png,1,15.0,15.0,15.0,49.0,37.0,0.0,0.0,0.0,55.0
dummy_image_2.png,2,54.0,16.0,54.0,53.5,37.0,0.5,0.5,0.5,54.8
dummy_image_2.png,2,38.5,24.0,38.5,60.5,37.0,0.5,0.5,0.5,53.2
dummy_image_2.png,3,47.67,10.0,59.0,5.67,38.33,0.47,0.75,0.65,56.0
dummy_image_2.png,1,91.0,91.0,91.0,13.0,38.0,0.0,0.0,0.0,39.8
dummy_image_2.png,1,20.0,20.0,20.0,16.0,38.0,0.0,0.0,0.0,54.0
dummy_image_2.png,3,80.33,50.0,92.0,26.0,38.0,0.0,1.0,0.67,48.0
dummy_image_2.png,1,15.0,15.0,15.0,30.0,38.0,0.0,0.0,0.0,55.0
dummy_image_2.png,2,33.0,30.0,33.0,35.0,38.5,0.5,0.5,0.5,52.0
dummy_image_2.png,1,81.0,81.0,81.0,50.0,38.0,0.0,0.0,0.0,41.8
dummy_image_2.png,17,43.94,3.0,40.0,53.29,39.59,0.51,3.58,2.07,57.4
dummy_image_2.png,1,15.0,15.0,15.0,4.0,39.0,0.0,0.0,0.0,55.0
dummy_image_2.png,1,3.0,3.0,3.0,9.0,39.0,0.0,0.0,0.0,57.4
dummy_image_2.png,2,55.5,26.0,55.5,14.0,39.5,0.5,0.5,0.5,52.8
dummy_image_2.png,11,43.0,2.0,45.0,22.55,40.64,0.58,3.03,1.76,57.6
dummy_image_2.png,1,96.0,96.0,96.0,24.0,39.0,0.0,0.0,0.0,38.8
dummy_image_2.png,2,53.0,30.0,53.0,28.5,39.0,0.5,0.5,0.5,52.0
dummy_image_2.png,1,15.0,15.0,15.0,32.0,39.0,0.0,0.0,0.0,55.0
dummy_image_2.png,2,59.0,50.0,59.0,58.5,39.0,0.5,0.5,0.5,48.0
dummy_image_2.png,1,66.0,66.0,66.0,3.0,40.0,0.0,0.0,0.0,44.8
dummy_image_2.png,1,87.0,87.0,87.0,10.0,40.0,0.0,0.0,0.0,40.6
dummy_image_2.png,1,28.0,28.0,28.0,12.0,40.0,0.0,0.0,0.0,52.4
dummy_image_2.png,5,62.4,16.0,66.0,30.8,41.0,0.2,1.28,0.9,54.8
dummy_image_2.png,1,7.0,7.0,7.0,33.0,40.0,0.0,0.0,0.0,56.6
dummy_image_2.png,1,85.0,85.0,85.0,42.0,40.0,0.0,0.0,0.0,41.0
dummy_image_2.png,13,65.38,14.0,78.0,46.85,41.92,0.85,2.85,1.72,55.2
dummy_image_2.png,1,29.0,29.0,29.0,57.0,40.0,0.0,0.0,0.0,52.2
dummy_image_2.png,1,39.0,39.0,39.0,63.0,40.0,0.0,0.0,0.0,50.2
dummy_image_2.png,1,47.0,47.0,47.0,1.0,41.0,0.0,0.0,0.0,48.6
dummy_image_2.png,6,54.33,16.0,55.5,5.5,42.17,0.53,1.72,1.09,54.8
dummy_image_2.png,1,23.0,23.0,23.0,8.0,41.0,0.0,0.0,0.0,53.4
dummy_image_2.png,1,52.0,52.0,52.0,11.0,41.0,0.0,0.0,0.0,47.6
dummy_image_2.png,21,53.52,1.0,45.0,12.81,45.48,0.51,4.48,2.2,57.8
dummy_image_2.png,1,60.0,60.0,60.0,27.0,41.0,0.0,0.0,0.0,46.0
dummy_image_2.png,1,43.0,43.0,43.0,34.0,41.0,0.0,0.0,0.0,49.4
dummy_image_2.png,4,37.0,8.0,28.5,37.0,41.25,0.25,1.03,0.77,56.4
dummy_image_2.png,1,74.0,74.0,74.0,43.0,41.0,0.0,0.0,0.0,43.2
dummy_image_2.png,1,58.0,58.0,58.0,52.0,41.0,0.0,0.0,0.0,46.4
dummy_image_2.png,2,73.5,61.0,73.5,2.5,42.0,0.5,0.5,0.5,45.8
dummy_image_2.png,1,62.0,62.0,62.0,10.0,42.0,0.0,0.0,0.0,45.6
dummy_image_2.png,2,58.0,22.0,58.0,15.5,42.0,0.5,0.5,0.5,53.6
dummy_image_2.png,2,28.5,16.0,28.5,18.5,42.0,0.5,0.5,0.5,54.8
dummy_image_2.png,5,67.2,45.0,62.0,32.4,43.4,0.72,1.52,1.07,49.0
dummy_image_2.png,3,20.67,4.0,8.0,35.33,42.67,0.47,0.75,0.65,57.2
dummy_image_2.png,3,33.0,22.0,24.0,40.0,42.0,0.0,1.0,0.67,53.6
dummy_image_2.png,13,43.85,8.0,41.0,57.15,44.08,0.85,2.38,1.6,56.4
dummy_image_2.png,1,42.0,42.0,42.0,59.0,42.0,0.0,0.0,0.0,49.6
dummy_image_2.png,2,79.0,72.0,79.0,61.5,42.0,0.5,0.5,0.5,43.6
dummy_image_2.png,2,80.5,66.0,80.5,0.5,43.0,0.5,0.5,0.5,44.8
dummy_image_2.png,10,49.8,2.0,50.0,17.4,45.7,0.5,2.8,1.71,57.6
dummy_image_2.png,12,43.92,3.0,45.0,22.42,45.25,0.49,3.09,1.8,57.4
dummy_image_2.png,5,62.0,14.0,70.0,27.0,44.4,0.4,1.4,0.95,55.2
dummy_image_2.png,1,18.0,18.0,18.0,42.0,43.0,0.0,0.0,0.0,54.4
dummy_image_2.png,3,57.67,10.0,77.0,50.67,43.67,0.47,0.75,0.65,56.0
dummy_image_2.png,1,28.0,28.0,28.0,60.0,43.0,0.0,0.0,0.0,52.4
dummy_image_2.png,1,66.0,66.0,66.0,6.0,44.0,0.0,0.0,0.0,44.8
dummy_image_2.png,1,15.0,15.0,15.0,20.0,44.0,0.0,0.0,0.0,55.0
dummy_image_2.png,1,71.0,71.0,71.0,29.0,44.0,0.0,0.0,0.0,43.8
dummy_image_2.png,11,71.55,17.0,80.0,38.91,44.82,0.2,2.91,1.6,54.6
dummy_image_2.png,1,57.0,57.0,57.0,45.0,44.0,0.0,0.0,0.0,46.6
dummy_image_2.png,1,24.0,24.0,24.0,54.0,44.0,0.0,0.0,0.0,53.2
dummy_image_2.png,2,45.0,27.0,45.0,62.0,44.5,0.5,0.5,0.5,52.6
dummy_image_2.png,7,55.86,21.0,50.0,6.0,45.57,0.43,2.08,1.29,53.8
dummy_image_2.png,1,76.0,76.0,76.0,10.0,45.0,0.0,0.0,0.0,42.8
dummy_image_2.png,1,70.0,70.0,70.0,30.0,45.0,0.0,0.0,0.0,44.0
dummy_image_2.png,27,50.67,2.0,49.0,44.59,47.89,0.42,4.8,2.66,57.6
dummy_image_2.png,1,69.0,69.0,69.0,55.0,45.0,0.0,0.0,0.0,44.2
dummy_image_2.png,3,62.0,37.0,62.0,60.0,46.0,0.0,1.0,0.67,50.6
dummy_image_2.png,1,96.0,96.0,96.0,0.0,46.0,0.0,0.0,0.0,38.8
dummy_image_2.png,6,62.83,49.0,60.0,2.33,47.0,0.33,1.67,1.14,48.2
dummy_image_2.png,4,30.5,13.0,28.5,33.0,46.75,0.25,1.03,0.77,55.4
dummy_image_2.png,1,52.0,52.0,52.0,52.0,46.0,0.0,0.0,0.0,47.6
dummy_image_2.png,1,32.0,32.0,32.0,54.0,46.0,0.0,0.0,0.0,51.6
dummy_image_2.png,1,74.0,74.0,74.0,9.0,47.0,0.0,0.0,0.0,43.2
dummy_image_2.png,4,38.75,2.0,28.5,28.75,47.25,0.35,1.27,0.87,57.6
dummy_image_2.png,3,80.33,57.0,86.0,38.0,47.0,0.0,1.0,0.67,46.6
dummy_image_2.png,4,73.5,28.0,85.0,5.75,48.75,0.35,1.27,0.87,52.4
dummy_image_2.png,1,2.0,2.0,2.0,8.0,48.0,0.0,0.0,0.0,57.6
dummy_image_2.png,1,21.0,21.0,21.0,23.0,48.0,0.0,0.0,0.0,53.8
dummy_image_2.png,1,88.0,88.0,88.0,36.0,48.0,0.0,0.0,0.0,40.4
dummy_image_2.png,1,12.0,12.0,12.0,50.0,48.0,0.0,0.0,0.0,55.6
dummy_image_2.png,7,44.29,6.0,45.0,56.14,48.43,0.45,2.19,1.2,56.8
dummy_image_2.png,1,29.0,29.0,29.0,59.0,48.0,0.0,0.0,0.0,52.2
dummy_image_2.png,1,42.0,42.0,42.0,61.0,48.0,0.0,0.0,0.0,49.6
dummy_image_2.png,1,84.0,84.0,84.0,0.0,49.0,0.0,0.0,0.0,41.2
dummy_image_2.png,1,50.0,50.0,50.0,2.0,49.0,0.0,0.0,0.0,48.0
dummy_image_2.png,3,32.33,6.0,10.0,8.67,49.67,0.47,0.75,0.65,56.8
dummy_image_2.png,2,80.0,68.0,80.0,22.0,49.5,0.5,0.5,0.5,44.4
dummy_image_2.png,2,78.5,76.0,78.5,27.0,49.5,0.5,0.5,0.5,42.8
dummy_image_2.png,3,39.33,3.0,57.0,29.33,49.33,0.47,0.75,0.65,57.4
dummy_image_2.png,15,44.47,2.0,53.0,36.47,51.33,0.57,3.04,1.81,57.6
dummy_image_2.png,22,51.91,0.0,52.5,51.27,51.68,0.42,4.91,2.64,58.0
dummy_image_2.png,1,45.0,45.0,45.0,53.0,49.0,0.0,0.0,0.0,49.0
dummy_image_2.png,3,61.67,24.0,78.0,63.0,50.0,0.0,1.0,0.67,53.2
dummy_image_2.png,8,41.5,6.0,39.5,5.75,51.75,0.35,2.57,1.53,56.8
dummy_image_2.png,1,27.0,27.0,27.0,15.0,50.0,0.0,0.0,0.0,52.6
dummy_image_2.png,23,53.13,1.0,51.0,16.17,53.7,0.72,3.79,2.29,57.8
dummy_image_2.png,2,51.0,35.0,51.0,20.0,50.5,0.5,0.5,0.5,51.0
dummy_image_2.png,1,54.0,54.0,54.0,54.0,50.0,0.0,0.0,0.0,47.2
dummy_image_2.png,8,46.5,2.0,58.0,60.5,51.38,0.62,2.21,1.39,57.6
dummy_image_2.png,6,50.17,5.0,51.5,1.17,51.67,0.37,1.34,0.95,57.0
dummy_image_2.png,1,58.0,58.0,58.0,12.0,51.0,0.0,0.0,0.0,46.4
dummy_image_2.png,9,27.33,0.0,22.0,27.44,53.33,0.56,2.4,1.3,58.0
dummy_image_2.png,2,33.0,29.0,33.0,32.5,51.0,0.5,0.5,0.5,52.2
dummy_image_2.png,1,99.0,99.0,99.0,58.0,51.0,0.0,0.0,0.0,38.2
dummy_image_2.png,1,91.0,91.0,91.0,11.0,52.0,0.0,0.0,0.0,39.8
dummy_image_2.png,3,41.67,8.0,53.0,21.33,52.33,0.47,0.75,0.65,56.4
dummy_image_2.png,2,70.0,54.0,70.0,24.5,52.0,0.5,0.5,0.5,47.2
dummy_image_2.png,9,52.78,15.0,56.0,31.0,53.44,0.44,2.05,1.24,55.0
dummy_image_2.png,4,43.75,10.0,49.5,43.75,52.25,0.35,1.27,0.87,56.0
dummy_image_2.png,3,53.67,51.0,53.0,3.67,53.67,0.47,0.75,0.65,47.8
dummy_image_2.png,5,40.8,7.0,45.0,40.6,53.8,0.45,1.26,0.85,56.6
dummy_image_2.png,1,69.0,69.0,69.0,46.0,53.0,0.0,0.0,0.0,44.2
dummy_image_2.png,2,48.5,36.0,48.5,48.5,53.0,0.5,0.5,0.5,50.8
dummy_image_2.png,4,26.75,6.0,17.5,0.75,54.75,0.35,1.27,0.87,56.8
dummy_image_2.png,11,41.09,8.0,21.0,10.73,56.45,0.53,2.56,1.56,56.4
dummy_image_2.png,1,60.0,60.0,60.0,12.0,54.0,0.0,0.0,0.0,46.0
dummy_image_2.png,1,54.0,54.0,54.0,44.0,54.0,0.0,0.0,0.0,47.2
dummy_image_2.png,2,51.5,35.0,51.5,51.0,54.5,0.5,0.5,0.5,51.0
dummy_image_2.png,5,53.0,20.0,46.0,59.0,54.6,0.4,1.4,0.95,54.0
dummy_image_2.png,4,37.25,13.0,28.0,5.0,55.5,0.5,1.12,0.81,55.4
dummy_image_2.png,13,55.15,11.0,56.0,37.69,56.08,0.32,3.69,1.82,55.8
dummy_image_2.png,1,96.0,96.0,96.0,43.0,55.0,0.0,0.0,0.0,38.8
dummy_image_2.png,6,29.0,2.0,29.0,46.0,55.83,0.17,1.54,0.98,57.6
dummy_image_2.png,1,63.0,63.0,63.0,48.0,55.0,0.0,0.0,0.0,45.4
dummy_image_2.png,1,83.0,83.0,83.0,62.0,55.0,0.0,0.0,0.0,41.4
dummy_image_2.png,1,81.0,81.0,81.0,20.0,56.0,0.0,0.0,0.0,41.8
dummy_image_2.png,2,81.0,68.0,81.0,23.5,56.0,0.5,0.5,0.5,44.4
dummy_image_2.png,1,39.0,39.0,39.0,29.0,56.0,0.0,0.0,0.0,50.2
dummy_image_2.png,1,30.0,30.0,30.0,50.0,56.0,0.0,0.0,0.0,52.0
dummy_image_2.png,25,35.88,0.0,34.0,51.24,60.28,0.76,4.35,2.26,58.0
dummy_image_2.png,2,94.0,92.0,94.0,56.5,56.0,0.5,0.5,0.5,39.6
dummy_image_2.png,1,28.0,28.0,28.0,61.0,56.0,0.0,0.0,0.0,52.4
dummy_image_2.png,1,29.0,29.0,29.0,63.0,56.0,0.0,0.0,0.0,52.2
dummy_image_2.png,4,83.0,62.0,86.0,6.75,57.25,0.35,1.27,0.87,45.6
dummy_image_2.png,2,58.0,24.0,58.0,14.0,57.5,0.5,0.5,0.5,53.2
dummy_image_2.png,4,62.25,27.0,64.5,17.75,58.0,0.25,1.03,0.77,52.6
dummy_image_2.png,6,51.5,7.0,54.5,26.83,57.83,0.24,2.17,1.24,56.6
dummy_image_2.png,4,13.5,0.0,7.0,31.5,57.0,0.5,1.5,1.0,58.0
dummy_image_2.png,1,97.0,97.0,97.0,49.0,57.0,0.0,0.0,0.0,38.6
dummy_image_2.png,2,51.0,26.0,51.0,62.0,57.5,0.5,0.5,0.5,52.8
dummy_image_2.png,3,89.0,84.0,90.0,0.0,59.0,0.0,1.0,0.67,41.2
dummy_image_2.png,1,26.0,26.0,26.0,36.0,58.0,0.0,0.0,0.0,52.8
dummy_image_2.png,2,50.0,47.0,50.0,42.5,58.0,0.5,0.5,0.5,48.6
dummy_image_2.png,3,46.67,33.0,43.0,58.0,58.0,0.0,1.0,0.67,51.4
dummy_image_2.png,2,17.0,10.0,17.0,4.5,59.0,0.5,0.5,0.5,56.0
dummy_image_2.png,1,41.0,41.0,41.0,13.0,59.0,0.0,0.0,0.0,49.8
dummy_image_2.png,4,82.0,50.0,90.0,15.25,59.75,0.35,1.27,0.87,48.0
dummy_image_2.png,13,51.15,2.0,42.0,19.23,61.08,0.24,3.77,1.96,57.6
dummy_image_2.png,1,52.0,52.0,52.0,23.0,59.0,0.0,0.0,0.0,47.6
dummy_image_2.png,1,21.0,21.0,21.0,30.0,59.0,0.0,0.0,0.0,53.8
dummy_image_2.png,1,37.0,37.0,37.0,34.0,59.0,0.0,0.0,0.0,50.6
dummy_image_2.png,1,31.0,31.0,31.0,37.0,59.0,0.0,0.0,0.0,51.8
dummy_image_2.png,3,55.67,26.0,61.0,60.67,59.33,0.47,0.75,0.65,52.8
dummy_image_2.png,1,19.0,19.0,19.0,63.0,59.0,0.0,0.0,0.0,54.2
dummy_image_2.png,1,98.0,98.0,98.0,3.0,60.0,0.0,0.0,0.0,38.4
dummy_image_2.png,2,24.5,20.0,24.5,7.5,60.0,0.5,0.5,0.5,54.0
dummy_image_2.png,2,80.5,75.0,80.5,10.5,60.0,0.5,0.5,0.5,43.0
dummy_image_2.png,4,23.75,3.0,24.0,25.5,60.0,0.5,1.5,1.0,57.4
dummy_image_2.png,1,5.0,5.0,5.0,31.0,60.0,0.0,0.0,0.0,57.0
dummy_image_2.png,2,37.0,1.0,37.0,38.5,60.0,0.5,0.5,0.5,57.8
dummy_image_2.png,1,98.0,98.0,98.0,41.0,60.0,0.0,0.0,0.0,38.4
dummy_image_2.png,13,55.0,7.0,69.0,44.38,61.85,0.41,2.65,1.58,56.6
dummy_image_2.png,2,58.5,24.0,58.5,46.5,60.0,0.5,0.5,0.5,53.2
dummy_image_2.png,2,59.5,47.0,59.5,55.0,60.5,0.5,0.5,0.5,48.6
dummy_image_2.png,12,47.58,0.0,44.0,58.42,61.5,0.65,2.47,1.53,58.0
dummy_image_2.png,1,42.0,42.0,42.0,2.0,61.0,0.0,0.0,0.0,49.6
dummy_image_2.png,2,88.0,80.0,88.0,5.5,61.0,0.5,0.5,0.5,42.0
dummy_image_2.png,3,36.0,18.0,41.0,12.67,61.33,0.47,0.75,0.65,54.4
dummy_image_2.png,9,45.0,8.0,35.0,30.0,62.44,0.44,2.08,1.37,56.4
dummy_image_2.png,1,13.0,13.0,13.0,34.0,61.0,0.0,0.0,0.0,55.4
dummy_image_2.png,1,26.0,26.0,26.0,36.0,61.0,0.0,0.0,0.0,52.8
dummy_image_2.png,4,66.5,32.0,68.0,39.25,61.75,0.35,1.27,0.87,51.6
dummy_image_2.png,1,34.0,34.0,34.0,42.0,61.0,0.0,0.0,0.0,51.2
dummy_image_2.png,1,7.0,7.0,7.0,63.0,61.0,0.0,0.0,0.0,56.6
dummy_image_2.png,1,36.0,36.0,36.0,0.0,62.0,0.0,0.0,0.0,50.8
dummy_image_2.png,1,80.0,80.0,80.0,4.0,62.0,0.0,0.0,0.0,42.0
dummy_image_2.png,1,34.0,34.0,34.0,7.0,62.0,0.0,0.0,0.0,51.2
dummy_image_2.png,5,73.0,42.0,76.0,10.6,62.4,0.57,1.65,1.04,49.6
dummy_image_2.png,4,55.5,22.0,54.0,23.25,62.75,0.35,1.27,0.87,53.6
dummy_image_2.png,1,97.0,97.0,97.0,26.0,62.0,0.0,0.0,0.0,38.6
dummy_image_2.png,3,53.33,14.0,48.0,34.67,62.67,0.47,0.75,0.65,55.2
dummy_image_2.png,1,57.0,57.0,57.0,62.0,62.0,0.0,0.0,0.0,46.6
dummy_image_2.png,1,13.0,13.0,13.0,3.0,63.0,0.0,0.0,0.0,55.4
dummy_image_2.png,1,67.0,67.0,67.0,6.0,63.0,0.0,0.0,0.0,44.6
dummy_image_2.png,2,64.0,53.0,64.0,14.5,63.0,0.5,0.5,0.5,47.4
dummy_image_2.png,1,10.0,10.0,10.0,37.0,63.0,0.0,0.0,0.0,56.0
dummy_image_3.png,1,86.0,86.0,86.0,1.0,0.0,0.0,0.0,0.0,40.8
dummy_image_3.png,1,92.0,92.0,92.0,8.0,0.0,0.0,0.0,0.0,39.6
dummy_image_3.png,3,33.67,12.0,16.0,10.0,1.0,0.0,1.0,0.67,55.6
dummy_image_3.png,8,54.12,19.0,51.0,14.25,0.62,0.45,2.82,1.53,54.2
dummy_image_3.png,2,50.0,47.0,50.0,23.5,0.0,0.5,0.5,0.5,48.6
dummy_image_3.png,1,87.0,87.0,87.0,29.0,0.0,0.0,0.0,0.0,40.6
dummy_image_3.png,2,97.0,96.0,97.0,31.5,0.0,0.5,0.5,0.5,38.8
dummy_image_3.png,22,49.64,1.0,55.0,36.5,2.36,0.62,3.93,2.19,57.8
dummy_image_3.png,3,51.33,24.0,38.0,41.67,0.33,0.47,0.75,0.65,53.2
dummy_image_3.png,3,83.0,62.0,90.0,45.0,0.0,0.0,1.0,0.67,45.6
dummy_image_3.png,2,40.0,28.0,40.0,51.5,0.0,0.5,0.5,0.5,52.4
dummy_image_3.png,34,45.21,0.0,48.0,52.56,4.59,0.6,5.43,3.09,58.0
dummy_image_3.png,8,62.25,24.0,76.5,61.5,0.75,0.56,1.95,1.2,53.2
dummy_image_3.png,16,49.69,0.0,52.5,1.5,3.62,0.62,3.41,2.06,58.0
dummy_image_3.png,1,48.0,48.0,48.0,6.0,1.0,0.0,0.0,0.0,48.4
dummy_image_3.png,4,74.25,70.0,74.0,17.75,2.0,0.25,1.03,0.77,44.0
dummy_image_3.png,1,28.0,28.0,28.0,20.0,1.0,0.0,0.0,0.0,52.4
dummy_image_3.png,11,32.64,0.0,11.0,22.45,2.36,0.58,2.57,1.43,58.0
dummy_image_3.png,10,33.9,3.0,31.0,58.9,2.7,0.32,2.55,1.47,57.4
dummy_image_3.png,4,33.0,1.0,33.0,7.25,2.75,0.35,1.27,0.87,57.8
dummy_image_3.png,1,30.0,30.0,30.0,15.0,2.0,0.0,0.0,0.0,52.0
dummy_image_3.png,3,55.0,27.0,45.0,26.67,2.67,0.47,0.75,0.65,52.6
dummy_image_3.png,2,67.5,56.0,67.5,30.5,2.0,0.5,0.5,0.5,46.8
dummy_image_3.png,3,82.33,62.0,91.0,15.67,3.67,0.47,0.75,0.65,45.6
dummy_image_3.png,2,59.0,55.0,59.0,42.5,3.0,0.5,0.5,0.5,47.0
dummy_image_3.png,13,42.38,3.0,42.0,46.0,5.54,0.46,3.46,1.71,57.4
dummy_image_3.png,9,53.67,6.0,59.0,12.11,5.33,0.35,2.0,1.36,56.8
dummy_image_3.png,17,45.24,7.0,53.0,22.06,6.06,0.08,4.08,2.41,56.6
dummy_image_3.png,3,23.33,4.0,19.0,28.33,4.33,0.47,0.75,0.65,57.2
dummy_image_3.png,4,21.75,3.0,21.0,31.75,4.25,0.35,1.27,0.87,57.4
dummy_image_3.png,11,50.55,19.0,44.0,41.64,6.27,0.45,2.38,1.56,54.2
dummy_image_3.png,1,80.0,80.0,80.0,44.0,4.0,0.0,0.0,0.0,42.0
dummy_image_3.png,4,69.75,62.0,68.0,57.5,5.0,0.5,1.12,0.81,45.6
dummy_image_3.png,5,45.0,4.0,59.0,49.6,5.8,0.45,1.26,0.85,57.2
dummy_image_3.png,42,47.14,2.0,48.5,8.0,10.69,1.05,6.99,3.71,57.6
dummy_image_3.png,4,43.0,12.0,36.5,16.25,6.75,0.35,1.27,0.87,55.6
dummy_image_3.png,4,41.75,21.0,36.5,56.0,6.5,0.5,1.12,0.81,53.8
dummy_image_3.png,2,18.5,6.0,18.5,60.0,6.5,0.5,0.5,0.5,56.8
dummy_image_3.png,8,49.12,6.0,56.5,61.88,7.75,0.28,2.25,1.29,56.8
dummy_image_3.png,1,68.0,68.0,68.0,27.0,7.0,0.0,0.0,0.0,44.4
dummy_image_3.png,12,46.0,4.0,51.5,29.67,9.83,0.37,2.91,1.78,57.2
dummy_image_3.png,7,40.86,10.0,40.0,36.57,9.0,0.43,1.86,1.22,56.0
dummy_image_3.png,3,32.67,0.0,36.0,48.67,8.67,0.47,0.75,0.65,58.0
dummy_image_3.png,1,91.0,91.0,91.0,12.0,9.0,0.0,0.0,0.0,39.8
dummy_image_3.png,7,37.71,18.0,24.0,15.0,10.0,0.0,2.0,1.14,54.4
dummy_image_3.png,1,60.0,60.0,60.0,21.0,9.0,0.0,0.0,0.0,46.0
dummy_image_3.png,1,1.0,1.0,1.0,25.0,9.0,0.0,0.0,0.0,57.8
dummy_image_3.png,1,60.0,60.0,60.0,27.0,9.0,0.0,0.0,0.0,46.0
dummy_image_3.png,1,97.0,97.0,97.0,32.0,9.0,0.0,0.0,0.0,38.6
dummy_image_3.png,1,93.0,93.0,93.0,41.0,9.0,0.0,0.0,0.0,39.4
dummy_image_3.png,1,26.0,26.0,26.0,56.0,9.0,0.0,0.0,0.0,52.8
dummy_image_3.png,1,1.0,1.0,1.0,26.0,10.0,0.0,0.0,0.0,57.8
dummy_image_3.png,1,2.0,2.0,2.0,28.0,10.0,0.0,0.0,0.0,57.6
dummy_image_3.png,3,51.67,9.0,61.0,33.33,10.33,0.47,0.75,0.65,56.2
dummy_image_3.png,20,55.5,10.0,58.0,43.6,11.65,0.53,4.65,2.45,56.0
dummy_image_3.png,1,92.0,92.0,92.0,59.0,10.0,0.0,0.0,0.0,39.6
dummy_image_3.png,3,51.33,30.0,43.0,62.67,10.67,0.47,0.75,0.65,52.0
dummy_image_3.png,2,31.0,11.0,31.0,2.0,11.5,0.5,0.5,0.5,55.8
dummy_image_3.png,1,8.0,8.0,8.0,12.0,11.0,0.0,0.0,0.0,56.4
dummy_image_3.png,1,33.0,33.0,33.0,25.0,11.0,0.0,0.0,0.0,51.4
dummy_image_3.png,16,40.25,0.0,43.0,54.56,12.56,0.71,4.21,2.21,58.0
dummy_image_3.png,16,51.19,21.0,52.0,22.88,13.06,0.14,5.13,2.47,53.8
dummy_image_3.png,3,23.33,11.0,21.0,50.33,12.67,0.47,0.75,0.65,55.8
dummy_image_3.png,12,58.58,1.0,63.0,61.17,13.5,0.53,3.5,1.78,57.8
dummy_image_3.png,1,29.0,29.0,29.0,0.0,13.0,0.0,0.0,0.0,52.2
dummy_image_3.png,8,55.62,6.0,59.5,3.38,14.88,0.4,1.98,1.43,56.8
dummy_image_3.png,2,59.5,34.0,59.5,33.5,13.0,0.5,0.5,0.5,51.2
dummy_image_3.png,8,38.12,2.0,35.5,38.38,13.88,0.4,2.38,1.3,57.6
dummy_image_3.png,6,55.83,29.0,52.0,15.33,14.5,0.6,1.74,1.12,52.2
dummy_image_3.png,1,39.0,39.0,39.0,31.0,14.0,0.0,0.0,0.0,50.2
dummy_image_3.png,3,44.0,16.0,38.0,48.67,14.33,0.47,0.75,0.65,54.8
dummy_image_3.png,1,41.0,41.0,41.0,54.0,14.0,0.0,0.0,0.0,49.8
dummy_image_3.png,1,88.0,88.0,88.0,58.0,14.0,0.0,0.0,0.0,40.4
dummy_image_3.png,1,8.0,8.0,8.0,7.0,15.0,0.0,0.0,0.0,56.4
dummy_image_3.png,1,60.0,60.0,60.0,13.0,15.0,0.0,0.0,0.0,46.0
dummy_image_3.png,1,50.0,50.0,50.0,18.0,15.0,0.0,0.0,0.0,48.0
dummy_image_3.png,1,73.0,73.0,73.0,20.0,15.0,0.0,0.0,0.0,43.4
dummy_image_3.png,1,74.0,74.0,74.0,26.0,15.0,0.0,0.0,0.0,43.2
dummy_image_3.png,1,4.0,4.0,4.0,28.0,15.0,0.0,0.0,0.0,57.2
dummy_image_3.png,1,75.0,75.0,75.0,33.0,15.0,0.0,0.0,0.0,43.0
dummy_image_3.png,1,6.0,6.0,6.0,35.0,15.0,0.0,0.0,0.0,56.8
dummy_image_3.png,14,48.5,2.0,45.0,44.36,16.5,0.61,3.94,1.98,57.6
dummy_image_3.png,3,56.0,44.0,57.0,59.67,15.67,0.47,0.75,0.65,49.2
dummy_image_3.png,1,69.0,69.0,69.0,17.0,16.0,0.0,0.0,0.0,44.2
dummy_image_3.png,1,84.0,84.0,84.0,19.0,16.0,0.0,0.0,0.0,41.2
dummy_image_3.png,2,36.0,33.0,36.0,25.0,16.5,0.5,0.5,0.5,51.4
dummy_image_3.png,2,60.0,34.0,60.0,27.0,16.5,0.5,0.5,0.5,51.2
dummy_image_3.png,1,41.0,41.0,41.0,32.0,16.0,0.0,0.0,0.0,49.8
dummy_image_3.png,1,68.0,68.0,68.0,38.0,16.0,0.0,0.0,0.0,44.4
dummy_image_3.png,1,62.0,62.0,62.0,48.0,16.0,0.0,0.0,0.0,45.6
dummy_image_3.png,1,40.0,40.0,40.0,50.0,16.0,0.0,0.0,0.0,50.0
dummy_image_3.png,4,71.25,23.0,84.5,54.0,16.5,0.5,1.12,0.81,53.4
dummy_image_3.png,1,51.0,51.0,51.0,9.0,17.0,0.0,0.0,0.0,47.8
dummy_image_3.png,1,2.0,2.0,2.0,16.0,17.0,0.0,0.0,0.0,57.6
dummy_image_3.png,1,50.0,50.0,50.0,21.0,17.0,0.0,0.0,0.0,48.0
dummy_image_3.png,1,75.0,75.0,75.0,30.0,17.0,0.0,0.0,0.0,43.0
dummy_image_3.png,4,53.75,20.0,57.0,37.0,17.75,0.25,1.03,0.77,54.0
dummy_image_3.png,1,53.0,53.0,53.0,40.0,17.0,0.0,0.0,0.0,47.4
dummy_image_3.png,1,84.0,84.0,84.0,6.0,18.0,0.0,0.0,0.0,41.2
dummy_image_3.png,1,16.0,16.0,16.0,8.0,18.0,0.0,0.0,0.0,54.8
dummy_image_3.png,4,31.25,9.0,26.0,10.0,18.75,0.25,1.03,0.77,56.2
dummy_image_3.png,4,62.0,48.0,56.0,14.0,18.25,0.25,1.03,0.77,48.4
dummy_image_3.png,2,29.0,0.0,29.0,17.5,18.0,0.5,0.5,0.5,58.0
